Electric Power (kW),Source Temperature (K),Thermal Power (kW)
737.3285156404983,319.4833834605134,746.4979989888251
4950.179228045135,321.2528891475752,11672.787984297926
2942.7385425261064,316.499487493139,5599.781830810643
4198.903825714774,318.9874628059965,9078.587180038012
534.9193184078138,315.6360740066369,400.47039502121135
3438.792094770531,316.35927634532624,6768.257219486394
1083.0283399352038,322.15493440351656,1487.7915859989373
3944.178917498636,322.2398797776567,8942.728127739816
495.8328316426639,315.95188109459195,352.78907187019695
2344.0560961984347,315.1730979322092,4086.8612695463216
3472.974327167336,314.6113162613909,6643.571320809815
3843.25377963309,315.5462488212549,7645.393414521235
5475.89758703883,320.8615583237039,13170.184510963163
776.2935974891509,319.6129664290322,816.5739037212154
5170.45015921766,317.0487956878535,11406.57396327359
1273.5975044809782,313.1515643423113,1632.928607774639
5583.013272151184,320.1634817064291,13312.06981678592
69.70570799788467,317.1510709349556,12.850705544303608
4019.740767482471,313.4379956799747,7791.5967327211865
1401.2676828023116,315.4358692699858,1968.9092341603039
4645.615004561856,320.8051876622261,10671.958859995551
4296.606775955614,314.3683167906643,8600.602929863897
2884.975934380012,322.7711986239716,6150.051563909963
5836.756942997923,322.879837064307,14814.171574213075
3888.1994682690147,316.857614997985,7938.471631437931
4087.106437733604,313.8336174365022,8007.444707523968
4685.2031519992415,316.4692320008259,9954.002781051573
3133.06491328911,314.3151041967392,5824.699318457401
5373.207828514727,319.03366222366145,12421.848407318252
4644.784988475072,313.48495465368876,9346.339969795748
1821.0206968623825,315.6180937455444,2910.986934992009
108.7969564084339,313.34176619878474,24.515494853101753
4212.938013148337,321.3187958023597,9530.518911639001
1307.4604492275887,315.5722129217479,1773.5955721569735
2129.0410451288603,318.0345334261533,3780.5835662467593
595.4924128637272,320.4172619057362,526.6735810701535
4757.201297020069,313.98523672223024,9717.693799596635
1782.0740425369638,316.26951392566883,2854.968739826795
1256.2392444122547,319.0525334625611,1774.8125073549274
2262.613404418644,315.5504196984744,3925.022048687207
4991.860131557129,317.53731658075384,11002.5953363259
2499.942229584683,315.5633508996806,4477.036748896884
2581.9872410617522,322.9901892171566,5366.384123937736
3452.725366267183,316.78481174472284,6853.810221429197
1487.388344789995,318.12483047513234,2262.2715959736206
5813.686892932386,313.192538927802,12338.797092974479
4652.68200045619,316.41742545978605,9857.141308003156
1305.9717848320527,317.1942272905394,1822.410974231835
2094.0197771570893,314.44597320052833,3467.3244004066764
3870.770763985862,318.154071403643,8082.9507946042495
4915.269072380632,318.5421082945834,10987.949429278791
5956.231329543352,315.0756272590512,13109.815466886286
2471.8569130150063,316.7575201751393,4506.352426887022
1912.8765528651409,321.30718106347797,3467.660374959405
4927.938979999269,322.4546082804985,11883.233450105374
4393.297341310481,322.5446331688661,10289.485606332919
1998.7634572158456,321.10238311973563,3672.5694362339323
2111.108397232433,315.0319344108649,3541.8833724623123
2108.326784805298,314.9892478044076,3532.882730926053
5936.633631553898,318.1868687932339,13808.698251952477
4246.545284254865,315.10394497712656,8584.318722275808
676.3423110813007,314.8508263972346,592.4755725224908
3318.9087194425583,319.27842175868165,6835.552651253535
2460.7316601484245,322.54314598466647,4997.4795698948465
3025.6123240788606,317.1236678431235,5861.880089590633
1308.406337894028,313.6856398831301,1718.5254583764547
5705.529231145781,316.9354254701471,12877.64079138289
2826.8933189850864,321.9307799858563,5895.992282332648
4431.594866186101,321.26174128197783,10143.167264133699
1159.8426727866038,314.87721563970945,1451.0700227666582
136.8023322023868,313.90007695232384,36.23655557623329
1362.1464975564597,313.57370878864856,1825.464675262262
5490.312527866637,319.4060070937629,12852.287592783776
5397.702119725405,315.89666100853367,11801.17572150877
3560.0781879594197,319.0993120745469,7423.645292893346
1038.1656473830012,322.51234327996696,1399.2020183241457
1003.2705785937435,322.0563017138194,1311.4944512493075
3759.2174152710836,315.9230608965911,7490.177463959632
2461.5867809739675,320.1854871718165,4775.284542057479
4509.929587203239,319.89701945992425,10101.669926772338
4605.575279689959,320.206495111794,10434.876269461125
5827.022549302844,321.4417079318331,14370.452393404794
2951.7666278919664,322.57893663901984,6304.102964963527
2316.4483519154173,320.8005072265726,4460.728910770685
274.8860084333491,322.1049312156253,140.42728834356524
3057.915396261686,318.6727602320642,6110.341947506821
3387.8913101795815,319.0646501457702,6982.071625355767
5631.1362958354575,319.84379306708763,13372.10970439603
3093.9358401512063,319.094437748048,6248.371463433381
5049.8447618586415,319.2551453780302,11526.080926247943
5680.680306905254,316.6994748768846,12755.314552081776
2009.471727583689,322.2992019303296,3787.723492577027
711.0825905178764,321.9642744459334,736.1649894491676
2216.262731905576,313.1892811861173,3665.2800897897173
2138.0922868540256,320.4378549244651,3977.663336749862
4848.073629242891,314.8106141466949,10097.872003740711
4490.049694194495,317.05720934445793,9531.549413589602
502.805412757648,322.8673328778988,411.7507642575158
4725.75112303097,317.3692623668835,10228.07422157391
4162.9956798378635,319.9145838077594,9140.026198021173
3816.6189423216792,313.40563343855166,7305.170229474299
3490.08634434483,315.43495835924006,6780.280027613939
763.9782332693885,313.2421463346026,709.2976016956113
5781.87264421465,313.90674399886893,12408.22413986019
5161.152387029157,318.2821256647016,11639.159554377184
5331.555533490245,317.1603680812264,11884.220225019531
1088.864473495928,315.87511750611566,1334.586200334869
2877.723147403383,320.4296128355237,5856.126583402357
1385.3138953270343,318.4481431392601,2042.4950262662014
3123.603484704942,313.35405390187685,5708.470470224625
4289.513568542418,317.04762628303024,8997.999913959213
1059.722070450946,323.10465004561,1463.873616240645
168.2863013462441,320.80951281335444,58.39618119821869
2742.7830230055943,315.87662769784475,5069.698795926235
5300.105277763067,315.10191300577725,11372.116476543117
4688.5197725501675,318.5019701624093,10337.876567684205
742.8046280483394,317.7078676173802,731.477025324458
4147.195661793239,313.40663044583954,8094.834780961481
5829.377551694429,321.78685977940546,14474.770204340672
767.4275825698616,317.66616789600255,772.4677897809529
627.0215424259693,322.77527273409675,602.9356986643413
2455.997756728202,322.6865486311288,4999.222585287343
4574.671961587424,317.84135581480035,9899.266019337105
5891.287708360428,316.77687331913734,13340.376274641463
1409.6184533459507,319.52789712386084,2140.298333234027
2402.6101489077255,322.7150210907218,4860.258193631776
3610.435635074929,316.46137318567605,7197.073889426028
1325.312108439417,318.0300404395074,1893.0678915672524
4213.020649387611,317.2126719244254,8824.258979659524
800.4019078528602,322.6705108472228,912.3768881546079
3953.0438484340325,318.1172133206738,8289.563133757245
5999.79381462386,315.7051050072088,13365.638274079574
4014.063594633584,320.61793669662796,8854.265791411584
2647.869991848418,315.25557004438804,4795.003456866698
1358.3187176477454,317.84340281769175,1959.710973767014
1446.1671411100062,315.43891438798767,2065.9916696893147
1157.35567249718,315.80050691149967,1469.698115414892
5638.189062198462,322.5648477543842,14119.626274379294
112.56993809705796,316.7340079146221,27.51203999172148
535.1297102814767,318.5629787149447,422.4899462886663
5943.726928140087,321.9873533941751,14865.107133541136
5884.337766793979,314.22242178733984,12737.359887791567
1087.1033632569652,317.34086026921784,1366.4942501650441
5818.712952779085,313.5541649708292,12427.453877645765
1984.378869133175,317.0184622219562,3368.710802156687
4443.39166373864,319.85127408284234,9905.386394818368
610.0426895985809,318.47444305882266,529.408777610572
2151.5227736186453,317.8865057952681,3824.581760935507
2268.6435832845073,318.2061172415103,4131.7029527345885
5780.852087243853,316.5645786714248,12995.959742349676
4524.74436822553,318.85713647354055,9947.388779076284
4249.107249213837,321.72930781957393,9710.319889973489
4207.0956914149765,321.76443661989475,9597.266147507815
2762.0176253845248,314.7236160796284,5012.498345641599
4802.757618848365,315.999404894274,10187.768704643233
4954.896374738233,318.06781930846773,11004.688980164168
5086.520661416595,321.17391240450604,12066.815374607722
1658.0251390298044,318.33930972262874,2669.3724784061797
155.6606360143764,320.72289541555233,51.031065913752144
2597.3179638504967,316.8112632863015,4808.87447961078
4982.0181672205,313.478255733864,10219.201995303427
751.1696735089588,316.07072982437535,723.8803751256482
5089.781899082423,316.6415205588967,11098.349282355754
1937.2186953097362,319.1968103538752,3390.4281447584312
1506.714373455655,314.45300782649093,2160.679123641597
1301.3664337273478,314.79931759228253,1737.1360935448365
4677.142331654637,317.2524194891148,10073.052777902072
617.5265439013995,313.6600611355934,496.3993979490137
5163.44968599519,318.2904542117351,11647.556043255621
1071.1515326595995,318.93233794850534,1373.8838371225895
2341.5286691991605,314.25643778389735,4016.6839351093727
5066.998540968691,313.89920168022644,10517.783712514864
4300.294301662618,318.8123431808011,9322.784924842665
5113.998545797715,320.71399387290444,12042.614775189319
4652.898381973754,314.90004313624473,9597.743595009088
3802.7069589562734,316.39169424289327,7660.1959035763275
4755.183536337094,322.32341832450464,11324.472825984507
1878.8635488637321,318.674516113442,3216.047930462031
2256.8415783381956,318.0193131992709,4088.940453660168
3908.5946459063293,318.85148006074826,8286.527933101394
3311.104952268152,319.3962288850464,6830.93761931463
5429.0753629456085,318.2869696244592,12411.68349021517
4867.250700328512,322.26798576975955,11653.307440958162
5868.09262788003,313.8779809199331,12621.448149430982
991.5743701485989,315.4271953639192,1137.36994476431
4753.632220071944,314.3155620665424,9763.649137620474
2109.205701654493,320.94374873660973,3942.7847885586193
4042.457733340513,314.3699445880683,7972.23698874296
2105.865901158368,314.0717550028258,3471.749997660862
88.60986868554765,318.2714100072747,19.160893285795225
3376.5869209945863,316.2389367744397,6604.482731227485
4687.995067746183,314.95134215347764,9698.51777426364
1032.893137892941,314.8595020096406,1203.7008780459792
4749.145944762098,321.54240846662077,11133.637646431884
2600.791282169308,317.7646562326305,4901.021235102374
748.7161759918068,317.2813776425662,735.6618771574799
5122.808836147116,316.28285357850143,11118.983723931971
1001.091346150536,322.663894913547,1322.697575953178
4014.6010283149494,323.0562895483552,9290.492942272327
4623.339803649148,322.1428131621444,10887.636610617508
630.3930163449876,322.04640965089794,599.7856067931828
5390.7404545614945,316.20573432785824,11846.73392390158
4280.702393031042,314.20711967506446,8537.057427878359
1150.731311427566,317.95422211410164,1513.8196543631486
50.95703099973781,316.13711308061727,7.843107501064543
5913.453669708603,321.1808684944259,14546.489535502467
2792.4907598365394,318.1611718057902,5404.088582367458
4254.393583477701,321.8501288299405,9748.512944834663
2960.7595054850804,321.32130847439106,6173.222710870096
4187.482691748882,317.95661962857,8877.035204727188
5570.145224779485,321.8206927502579,13706.61759235567
5658.311978268167,317.9075719425738,12974.893441287566
2728.604900654435,322.82617352131047,5739.539557536904
2016.0638036373905,320.5433971095775,3676.8694485053275
940.3662172326328,319.13413994430573,1114.8634803615505
2151.7430213319403,322.1982446536947,4152.071175503548
5325.274176700105,321.3245825935468,12830.123576868178
3907.214497039086,318.94523477798924,8297.400103356957
316.25346203100867,320.1767897780664,173.0503096360204
3035.0227518807774,317.6164853076149,5937.320437688222
5469.062740229711,313.2837891657099,11467.121718986007
464.07179086153303,322.5624441262121,355.71230670336655
68.15976165115755,323.05340503790507,13.888471378895504
1141.5662963990887,321.27647789610364,1591.3285635836257
3086.5518069493196,321.3340099613016,6501.847198131856
1154.2524527253534,317.2393421048184,1501.5429850295207
3961.4523771644435,313.50251014621506,7660.618039890675
4423.410993655634,320.68989133611086,10008.285298342715
4415.777332437364,317.26595637194066,9368.50694648207
2484.7474224745306,319.493515041626,4770.906585755269
1182.5196973322657,314.74710389522727,1493.0567375787173
2917.486035903357,321.865271719368,6125.764946151021
2827.414624472797,320.19569145738353,5702.423466319342
1687.6673627699881,314.54130267517036,2559.8506164285886
2153.9501618129934,313.8850982266975,3568.7157564510376
5972.614685862054,321.2341715842142,14729.100265572952
1061.8771641015314,315.2850197782104,1268.3460650371107
5541.471006409464,315.9721422333524,12212.321739378569
652.6507317241337,315.3736473052197,562.4240573193063
154.81198197373214,321.37758071429226,51.20363739365998
3811.092794906193,316.59033269256315,7708.2551495829075
1852.5201646852026,321.0240971682992,3295.8398729827
1926.1111598833359,319.78638856023275,3400.7231668588847
1495.796135121354,314.47582552218375,2138.00587891146
72.57090345462358,315.58449243635425,13.306244442909733
3912.2306158753504,314.27493732461437,7643.724400038048
4998.984252063729,315.46251969373446,10621.534929979032
2252.64513881296,314.51489082639074,3832.112159967702
357.2775742305012,320.87772655674036,217.377135397386
2744.1140595714846,314.41236229739525,4944.742567112132
379.02345218638646,321.68041250615136,244.9864062676063
388.80599335943987,315.34482755372494,227.85154709745436
4020.606893589152,313.9602882680466,7863.395524919538
1639.5425603757476,321.01344257775776,2761.8540159149593
2741.78427097928,316.5506908862919,5128.454879147012
1911.2787429292996,313.8961938058767,3025.8284693369897
5541.782822729064,313.226604457941,11646.374868616896
74.26496172563989,321.9213037419892,15.521060776241248
2956.5324851695136,314.6650135485487,5453.637399359087
3151.6031078243714,321.1212330706596,6643.899122819033
872.91313479583,315.52109762265087,922.937240710494
5629.002627729344,322.55986622889895,14089.997759989836
4932.471037342395,315.6746552922091,10480.216742124447
997.0481143902348,317.76846795440764,1196.771185128322
4666.636716332237,315.55909430108966,9745.440351908619
1086.2743006850048,320.57717101110165,1449.7355364500513
2791.453463243037,320.99982953959665,5698.604172759397
5105.328896988729,319.7166325096128,11790.12091046167
5468.680979249497,319.827682413969,12891.123935287642
3862.7477830336647,313.25621648109615,7395.127742874436
3847.222352140314,313.7374890655351,7419.021227491489
543.4165327827683,320.9036721144236,453.57891026843674
5344.68276192346,315.8357611324961,11642.459426270163
5240.557392954628,316.1100742126909,11410.709495043659
5062.936633800502,319.2627398716822,11565.934359560926
4074.5031695704038,322.894614443294,9431.777334164151
703.9241108701235,318.2280709002588,673.8846607682619
8.35962158503678,319.7021172802606,0.8124672437874281
780.8113779016682,319.93178694790487,829.6091630366278
1148.5157079872822,315.06515959201977,1433.2259316688999
1395.6352892748357,318.49470842894874,2067.646756023615
324.48665316034607,315.1909468552214,165.31067997373802
5955.686862752514,322.3922422193794,15019.243583813643
1744.1557395998695,317.47556750216773,2828.522955425732
2744.3891629353107,322.2026394165525,5710.317347736959
3831.475681228896,313.71191982048117,7378.48341815819
641.6274291214528,317.4445327426588,566.7457228016102
2589.289574291935,316.18166650277993,4736.2175289676425
2111.6612621303548,313.74558306143535,3465.4127773504783
4910.08250802526,321.4544080688678,11597.49202069082
3625.3935281867903,316.0692494448831,7183.297523170207
4163.462400420106,313.4113452819638,8135.001309412102
60.11076377399882,321.91385194016163,11.196060437901325
2883.9026151497415,318.5741540025076,5670.2648602555655
2946.636397069668,317.34033550651475,5694.541874292377
253.54378531335507,315.08739014743725,107.00520727118747
3897.6968865961794,316.3218889750606,7886.398002206224
2235.6683292740363,314.3554005207412,3783.0317457305346
5883.848670985981,319.184359496903,13921.734592010002
1345.009034288569,315.57585541796726,1853.2552471594806
3337.842350984404,317.75917432624175,6692.592232735801
2275.1953677879737,317.5352465483194,4097.052209405574
354.11189749023,319.5670872568754,208.71521234268926
1714.921015662414,314.44503653514715,2615.887570806639
1569.4451175367617,322.17141755544276,2648.327299853042
3872.9930114878002,319.83138280918524,8345.81610284154
4535.977969058062,320.8280007524165,10358.276984389902
5894.8469686727485,315.6414732667152,13083.00152992611
763.2149174266558,320.70310534725684,810.0873570978163
2391.9237127366478,314.7895268143804,4169.314724770627
2159.3144216533324,317.03636269823835,3784.4948086789477
5583.404071205834,319.40495684226966,13123.480746377621
3086.388186280079,317.20072329088515,6016.402926564235
4811.325313233919,316.15265240163717,10238.75681344984
952.9422756988466,315.09013877465924,1059.2780631159264
1965.4419794567161,322.99132448509636,3723.861980310279
1968.7622870493474,313.20597308898056,3117.2814792174822
835.6949152526633,316.1032232425509,866.9808493560757
3915.3168609506965,322.94402692398563,8987.380655869254
818.1264598722231,321.7593215895912,929.7045597359073
1680.0808962260494,320.91266355153874,2856.9328556728333
5991.991249204575,315.9798271588409,13410.913797453459
754.901471285762,320.64411025178623,794.2913106534148
4817.657022949476,318.8440315955173,10770.187574151378
3333.014760057825,316.40034289234177,6518.913005343144
4480.9414260356325,316.38699975915614,9393.564814969835
1117.664589137078,322.01688052223835,1560.7988448749225
4489.741340236572,322.27425161903966,10518.232108422346
3015.305247983103,314.751085956654,5597.086397498429
531.0748990109103,320.82823445248977,435.1655695576167
4648.629332307377,315.00952819880735,9604.846230327183
5035.9440343968,313.4860436621083,10362.206159636482
2645.9253630869625,318.95784528038587,5121.72869807822
320.38072442262177,322.36769496619763,184.74928467786938
1542.3207628648881,321.20034752315036,2531.733841215679
1468.0542047610559,315.02684748921723,2098.396446948493
2854.4483461320733,320.1690567464843,5768.044882830919
4750.062297277658,316.22306837769787,10085.417342066617
4693.399239347652,313.75881423102726,9515.135417778105
175.58538025278514,321.6135647734409,63.79542249531371
5448.269228978561,318.6227312840437,12544.414910342073
4600.568786860869,314.019187352336,9318.143058403388
5478.79844538345,314.0196072025151,11637.676837828727
5168.187575438646,313.55983908690513,10724.454087427155
5267.977421342098,319.7765776515778,12284.82544966853
4160.9103444417,320.59870391263144,9254.385860952932
2930.967427695317,322.10946165470136,6190.836552976458
2510.813747803447,315.7901730120552,4520.33226704258
3845.4077848552947,322.67196386462155,8742.503891126269
3783.8077264473463,313.38341471863134,7225.384388664558
4253.47129838137,317.2997956033431,8944.234036963286
516.5708865652188,321.6460277737211,421.3060512724904
5158.238802669299,315.0869522356615,10983.31543016349
2734.7802875947114,320.51366112939536,5501.019865921715
2053.731326005342,316.4197738611967,3495.0481271805
694.5547568512493,319.42987431855147,673.5282080291812
1624.133280865202,315.9508349200289,2480.179784605068
5255.040321437841,316.4623082817847,11522.851037189559
835.6503740079781,316.5669713667786,874.0953638444395
3643.4076210522476,318.36974079483826,7534.123569399427
613.5842909281523,322.26421133823953,574.9413822668487
1496.4490522645851,314.0499303705956,2123.7878174360435
368.0051752783746,318.66034879836997,219.58385920280105
568.7976347949888,321.48741014091183,496.61246970036706
705.2574181615969,317.80730728198654,670.8679240955312
4462.39450944617,322.25524992624526,10433.530659910413
3376.108338514211,320.42606353062723,7133.663768964012
1209.0728642716651,314.3678975197626,1536.3800148611283
4273.819981171351,321.68958642533687,9773.341127581196
333.7896353807164,317.88385036489086,182.31007105903146
2283.811064166782,322.0049947526501,4481.325801397741
2413.549713827583,322.8686229007429,4904.362596772075
195.42565839521762,321.3179754517563,76.28097003595158
556.5749144230929,314.4277686730672,420.144023707438
5056.469931303945,323.0847305063869,12436.66482856144
4914.162799405317,318.2059033380474,10916.84436095066
3609.704561890169,313.583693536412,6843.285573145355
405.6151944358235,322.9214408272935,282.88376002037614
1765.6753247475947,316.46233451302925,2826.954437954162
93.89076798978802,320.0285883553358,21.73644460422158
1557.8015073166318,315.9389963427874,2331.0258178172794
971.1672166492662,315.41595263518997,1099.0369053211
3223.7817871747707,314.42277322813834,6044.287285945365
2037.6805002956914,315.3230396822821,3391.0618175874306
3070.8789109132026,321.28516388926164,6454.900062152012
4699.215349567363,320.4016882415623,10745.13126937945
481.02154893833404,314.0841013272967,323.8567517812334
1396.5021584882281,315.61673241617495,1964.9045970733607
3406.0292404496327,321.54252512612146,7368.5979881879375
4184.476749056085,322.35132818109867,9644.057477870463
1835.3373932987759,320.8789554845064,3243.3305963184416
1317.4682811822258,313.15481053255724,1721.4615172727763
5069.308092176949,317.0249996110469,11117.675315627512
3614.751994485207,314.1967308965961,6927.262624513501
268.43704099938617,315.5110271718081,119.1387726021691
5627.290556537143,317.93399922540965,12894.00130377783
1447.4684173333471,317.7588549485132,2156.525182606978
1936.9763419462938,317.8247879252866,3304.874466304778
1388.6177367238645,322.7718990100902,2227.6106970072124
555.666315093819,322.832228697791,489.727273936217
960.7733682175035,321.3107173079028,1203.9603564281224
4939.131483794685,322.89831706232724,12023.794845615172
1827.4139938461517,316.73303091179946,2984.11378330729
540.5540657261312,314.0195554284917,396.5477062472257
5884.464991862434,314.4395905654722,12785.43002589836
519.4861470784356,321.9717133268747,428.1911822485261
2380.453827084076,317.7793144032222,4369.542530386121
3692.5645644955343,313.96008257467855,7081.530203165758
1105.6627500281818,313.19566383759457,1305.9475890559106
4809.2927276154705,319.654063829096,10910.735313594216
582.6244394452913,316.55372195015514,472.14892298203137
674.828041741663,316.66466348896085,609.3984696644457
5892.590484411159,314.77447068738326,12880.463081695218
689.4043194536414,318.2176276327894,650.1828549578044
2696.316368688938,320.5433854178391,5406.089010998527
5139.359493270888,314.04884324060976,10737.501033022269
1898.4982433433813,321.2776778580789,3429.034087235601
2797.5273366163638,321.23818142954735,5740.709318570633
5432.435392641649,321.3694757249387,13168.278193180304
3902.1394031537325,318.45699138413687,8209.388622237686
3097.555675757194,313.96630658670466,5708.997948098026
461.30562066469616,315.3224134495209,307.5082316365683
1356.4852851860712,320.5385387525173,2056.874619853315
5698.370875774049,321.878825236013,14110.885616051564
3590.868097570201,318.6536373483068,7440.301617025526
2927.5925257166896,319.48187767336117,5876.574534816558
1099.838482197857,317.0770448759294,1385.7341224788188
718.5401172682901,319.54896963236524,715.3034186213364
5800.465706002736,313.71380082453595,12414.862799412589
1075.0212658662688,321.6570083376384,1455.7466204195134
5637.660680798588,319.14463339208686,13216.022914961672
3339.7897873418947,319.6259421209703,6933.493972867621
4288.951285455395,322.83984812597186,10042.919079264453
1729.6597645315783,317.4605434175405,2793.8047420193902
2575.7378587409585,316.3780445537242,4720.835125009693
2823.980550854539,315.9251247438939,5264.298832353271
409.26982811709945,313.62396408227374,242.04940537775713
5005.926602929295,320.2858299256143,11622.535713367859
2572.517769211089,319.76362114284314,5015.541834262795
2863.303042484747,322.29559716771024,6034.81358402406
917.9852435383941,315.86129239694776,1009.4728573110823
561.5005500297085,318.592885910188,459.59990031062017
4328.047518439161,316.2696261314574,8973.415580998204
1516.4169418791132,315.6200262491153,2226.447101364805
435.9050744703825,320.42613680934426,305.70579589932635
1522.8078006486785,321.42731216463613,2494.936932124395
1774.3439355028863,313.2168585999027,2690.8261777603198
5481.693249464295,322.78044647282843,13694.325122054206
1153.188415204464,315.4841584636754,1453.1548536170144
5951.379228153229,322.0418322009506,14903.075848425644
3187.796839032676,315.3430050466658,6057.545406658415
168.85749103674064,317.67678719282105,55.38601071075748
5604.705612193187,314.69163350650325,12110.306093960318
4070.094577080713,313.26745597924554,7889.785240023731
4869.464569671539,316.1971604337152,10405.210450017072
2049.0417885266484,315.66764761103457,3437.9124743730326
2343.9247721694646,321.5850611041832,4600.519643872896
5935.119655732867,321.00692445715305,14558.91528198528
3544.5925016532037,321.9916507267719,7805.632428829073
3921.900396874312,322.002368690514,8838.905848488637
1692.709655474352,317.64124205508256,2716.408818297696
2430.5549498158143,315.6843327715318,4325.004604952273
5196.665423911955,322.90250760013737,12831.47742960225
884.5097086727956,314.277494954549,923.2586112567124
2880.179599995409,314.5608127845565,5268.827647526709
1098.0208479123842,317.7362140632508,1398.6821810677964
481.93292487135886,316.91599609466704,341.5068071673965
927.2487818011803,317.62766042577414,1059.4273311684133
5687.6544270035,320.77120120183713,13778.331907060747
59.35403031940467,314.24761291096337,9.538719109707246
3.440500087953602,313.99178322211696,0.277307954054257
592.5356009339536,316.3334624018149,484.23467437928144
5338.736193220725,315.1749024801337,11491.87426319389
715.3933786248497,319.6109153905679,710.8032000016706
3694.5633148554957,313.96785359742114,7087.171155219606
4745.858586464463,313.2333135813409,9564.929530129772
2413.4727857474027,319.95453604326883,4633.233368557261
2386.2899185835035,319.32361488949874,4510.784378216293
496.24864831011894,318.15811130385214,367.64993382885785
3611.8075867205957,322.14668324648443,8011.650411013125
2045.7814490223186,314.19666648194607,3343.680165285284
4439.2940566855195,322.2013302442729,10354.44081433123
5477.6986886298555,315.9916358065429,12041.469488062434
2232.1173972351344,317.69157804028845,4004.948693152148
2237.5645958858518,320.8899725628299,4266.569864629121
5172.352819734149,320.80583571031326,12239.899833352214
3621.287918233147,319.9494939137358,7702.540197016138
4572.171482395614,313.4893955345891,9162.085251210932
1443.0918299281977,321.9145326529182,2322.5198505845938
1335.0384279896339,321.11767199633005,2029.4103094613133
5347.317105633579,319.5973820140614,12477.557971741755
2938.9318205955574,322.193651862921,6222.172179838405
1829.7870843625349,319.6304921944296,3153.319545201839
5428.4642824392195,315.57909518449173,11819.50404538538
3949.9141986263235,316.6760575331361,8067.731836303652
3432.235640338821,320.0450819055266,7226.435904962073
2370.179422356678,319.0251701417955,4445.820324998947
3828.50326720751,319.5897801511871,8190.573670652106
1651.32166724755,314.08880577111967,2460.339463241881
4804.600997989927,313.3713621546389,9738.885664889347
1304.9159726289442,320.2526256441382,1926.504397610439
933.2038488847813,323.07584716073006,1188.3430702012477
1912.7424333511021,318.7202127674673,3300.958834922682
2096.633615065337,313.2941671196984,3405.5096651335157
4161.67531285634,322.61205958694205,9628.488367780821
3299.8260270813103,319.76206641399403,6849.489230789667
4408.069528320709,318.5625952811939,9572.489796330728
5641.860634353315,316.21758297437486,12540.51798099792
501.5831698097246,320.0925397243306,388.38169977318574
444.558432573698,317.58423469709595,300.083877652532
2892.7723427993783,314.50354258852354,5292.4305755500545
2918.1538084523277,317.53544741644214,5645.923616827204
1784.071703380733,317.6654194155102,2932.3669638794568
2662.9827007874674,314.06003806930283,4730.966735841112
1138.4207141695736,317.9404861500214,1487.6684739418454
1792.0285792787786,316.01286521319213,2864.8020018582806
2917.576068237144,315.1536176110701,5409.954199136064
2458.6918716696127,321.52007078381064,4892.350687981681
220.38645710067973,318.9123122256715,89.76288293689144
966.961917864469,318.3109794076525,1149.5392499792417
4617.630511900793,321.25939750230265,10683.951489493758
5167.937468236441,320.31148792716925,12111.122330380398
847.2989344303268,320.6592666537522,965.111046160014
2689.0816168874135,316.1384513017077,4967.0406996597185
526.597225487686,321.902341427721,437.86073077115805
266.5057058586129,313.41458231129235,113.4575110610249
1016.4439501040894,322.5846826572557,1353.823858739776
5643.7621367123065,316.18000194650983,12537.320978848604
834.3650954731012,318.30740209564374,899.8337473126248
2516.2491797787693,315.15552138364876,4482.782905234365
371.9576883096862,320.0024732587768,229.45895272871195
128.00376337632648,313.46940364149,32.17445934926496
5703.827184614883,322.16286525494843,14206.642931738252
5656.26441984573,317.4216492952329,12854.791665713034
1856.5695102624506,318.6851859405075,3162.7340779758974
4376.594817133915,320.7527949183427,9887.218746495584
5562.952951978283,313.92317680877886,11841.14632240784
1775.0084363042702,316.45581191460354,2848.1544812738416
5120.241293418615,313.6314061684438,10610.561608328528
2743.0735919374983,320.23921550986324,5493.242406135056
1889.3492079577456,322.0492345063465,3457.6021594145936
3718.4632562192382,316.82185943549575,7510.077827422821
2245.9180619321196,318.9227671237067,4130.885685322622
3933.423421261839,315.5712800397732,7870.326273050792
1597.8441740788767,322.43169807122814,2733.8290666361927
2908.2588188512796,319.95301141369737,5880.286872223567
771.5615148651241,321.7382929953521,841.9001669581434
2780.1394451007486,317.22407726496726,5282.901285524367
1209.4951760482047,320.56997396188456,1720.735142619209
245.97531807864016,319.85467157870926,110.66573921291031
5565.547240668755,315.2401796104631,12121.048379909138
4118.438173737593,317.6791566457548,8651.364700382142
4519.043263624554,313.8507970831038,9083.355165448495
3091.284812715117,316.10181603341505,5910.70700516762
5808.044173181761,321.9739526673515,14465.091347661815
1070.7936786018151,317.69100653238746,1342.0760282529689
4269.296412924972,322.93945183562244,10005.343779632949
270.13080208440334,314.5445648900482,118.4479715798247
769.2640134094644,319.4356254424403,801.4269742673724
5717.070957580139,319.9104888117115,13638.611116162487
1020.5843540591706,318.38891238687194,1257.4649084253842
3658.49682615007,321.13266110542673,7978.653163551328
3393.9543151343532,316.50610600485567,6677.84256962122
615.3442429005573,320.37756424692475,556.9566163154099
32.154884849000084,314.73213089684737,3.964789542048013
1301.8041147919869,320.870171406523,1942.2488177497173
1001.6966197217749,321.6437937165336,1297.5704867790098
5270.588677177093,322.2762816156236,12902.124922889201
5740.833491824276,313.42725195935975,12202.442114041956
4605.266994200753,322.8547018512081,10988.22778790468
1917.700199400921,322.1392104182546,3537.211636575708
4910.760556924547,314.5197925838074,10213.390481414614
